accessCount,identifier,identifierType,category,outOfProcess,type,intervalBegin,intervalEnd,intervalBeginMs,intervalEndMs
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:57:10.689Z,2024-09-18T10:57:17.279Z,162062,162085
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:57:10.907Z,2024-09-18T10:57:10.945Z,162062,162063
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:57:10.951Z,2024-09-18T10:57:11.009Z,162063,162063
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:57:11.497Z,2024-09-18T10:57:11.497Z,162064,162064
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:57:29.448Z,2024-09-18T10:58:42.851Z,162127,162382
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:57:29.449Z,2024-09-18T10:58:42.851Z,162127,162382
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:57:29.460Z,2024-09-18T10:57:55.189Z,162127,162216
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T10:59:26.243Z,2024-09-18T10:59:26.244Z,162533,162533
0,com.apple.MobileSMS,bundleID,photos,,access,2024-09-18T10:59:26.244Z,2024-09-18T10:59:26.244Z,162533,162533
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T10:59:26.364Z,2024-09-18T11:00:41.461Z,162533,162794
0,com.apple.weather,bundleID,location,,access,2024-09-18T10:59:37.719Z,2024-09-18T11:00:01.173Z,162573,162654
0,com.apple.Maps,bundleID,location,,access,2024-09-18T10:59:38.320Z,2024-09-18T10:59:58.288Z,162575,162644
0,com.google.Maps,bundleID,location,,access,2024-09-18T10:59:38.610Z,2024-09-18T10:59:50.700Z,162576,162618
0,com.apple.weather,bundleID,location,,access,2024-09-18T11:00:22.147Z,2024-09-18T11:00:32.151Z,162727,162762
0,com.google.Maps,bundleID,location,,access,2024-09-18T11:00:25.235Z,2024-09-18T11:00:45.147Z,162738,162807
0,com.apple.weather,bundleID,location,,access,2024-09-18T11:00:59.850Z,2024-09-18T11:01:11.717Z,162858,162899
0,com.google.Maps,bundleID,location,,access,2024-09-18T11:02:09.233Z,2024-09-18T11:02:45.241Z,163099,163225
0,com.google.Maps,bundleID,location,,access,2024-09-18T11:02:46.097Z,2024-09-18T11:03:41.380Z,163227,163420
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T11:03:35.742Z,2024-09-18T11:03:35.836Z,163400,163400
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T11:03:35.748Z,2024-09-18T11:03:35.836Z,163400,163400
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T11:03:36.254Z,2024-09-18T11:03:46.273Z,163402,163437
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T11:03:36.255Z,2024-09-18T11:03:46.273Z,163402,163437
0,com.apple.podcasts,bundleID,contacts,,access,2024-09-18T11:03:36.413Z,2024-09-18T11:03:46.720Z,163402,163438
0,com.apple.podcasts,bundleID,mediaLibrary,,access,2024-09-18T11:03:37.038Z,2024-09-18T11:03:46.720Z,163405,163438
0,com.apple.weather,bundleID,location,,access,2024-09-18T11:03:41.776Z,2024-09-18T11:03:51.777Z,163421,163456
0,com.google.Maps,bundleID,location,,access,2024-09-18T11:03:41.787Z,2024-09-18T11:04:02.076Z,163421,163492
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T11:05:38.239Z,2024-09-18T11:05:38.341Z,163826,163826
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T11:05:38.239Z,2024-09-18T11:05:38.341Z,163826,163826
0,com.apple.podcasts,bundleID,contacts,,access,2024-09-18T11:05:39.218Z,2024-09-18T11:05:45.708Z,163829,163852
0,com.apple.podcasts,bundleID,mediaLibrary,,access,2024-09-18T11:05:39.218Z,2024-09-18T11:05:45.972Z,163829,163853
0,com.google.Maps,bundleID,location,,access,2024-09-18T11:08:11.744Z,2024-09-18T11:08:31.247Z,164359,164427
0,com.apple.weather,bundleID,location,,access,2024-09-18T11:08:13.213Z,2024-09-18T11:08:23.211Z,164364,164399
0,com.google.Maps,bundleID,location,,access,2024-09-18T11:09:20.164Z,2024-09-18T11:09:40.231Z,164597,164667
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T11:09:57.308Z,2024-09-18T11:11:12.290Z,164726,164987
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T11:12:33.971Z,2024-09-18T11:14:59.625Z,165271,165777
0,com.google.Maps,bundleID,location,,access,2024-09-18T11:13:25.375Z,2024-09-18T11:14:17.717Z,165450,165631
0,com.apple.weather,bundleID,location,,access,2024-09-18T11:14:31.951Z,2024-09-18T11:14:41.952Z,165681,165716
0,com.burbn.instagram,bundleID,location,,access,2024-09-18T11:19:55.529Z,2024-09-18T11:20:16.507Z,166806,166879
0,com.burbn.instagram,bundleID,photos,,access,2024-09-18T11:20:06.528Z,2024-09-18T11:21:10.312Z,166844,167066
0,com.burbn.instagram,bundleID,photos,,access,2024-09-18T11:20:06.565Z,2024-09-18T11:21:05.824Z,166844,167050
0,com.burbn.instagram,bundleID,location,,access,2024-09-18T11:20:24.884Z,2024-09-18T11:20:42.238Z,166908,166968
0,com.apple.MobileSMS,bundleID,microphone,,access,2024-09-18T11:21:05.186Z,2024-09-18T11:21:10.051Z,167048,167065
0,com.apple.MobileSMS,bundleID,camera,,access,2024-09-18T11:21:05.203Z,2024-09-18T11:21:10.197Z,167048,167065
0,com.apple.MobileAddressBook,bundleID,contacts,,access,2024-09-18T11:21:26.714Z,2024-09-18T11:22:36.981Z,167123,167367
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T11:21:27.304Z,2024-09-18T11:21:36.305Z,167125,167156
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T11:21:27.440Z,2024-09-18T11:22:48.358Z,167125,167406
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T11:21:29.507Z,2024-09-18T11:22:53.993Z,167132,167426
0,com.apple.mobilecal,bundleID,contacts,,access,2024-09-18T11:21:33.400Z,2024-09-18T11:22:33.369Z,167146,167354
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T11:21:33.403Z,2024-09-18T11:22:48.358Z,167146,167406
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T11:21:33.404Z,2024-09-18T11:21:44.041Z,167146,167183
0,com.apple.mobilecal,bundleID,contacts,,access,2024-09-18T11:21:33.408Z,2024-09-18T11:22:33.454Z,167146,167355
0,com.apple.Fitness,bundleID,contacts,,access,2024-09-18T11:21:36.495Z,2024-09-18T11:22:49.231Z,167157,167409
0,net.whatsapp.WhatsApp,bundleID,contacts,,access,2024-09-18T11:26:56.218Z,2024-09-18T11:28:11.816Z,168268,168531
0,com.apple.mobilesafari,bundleID,location,,access,2024-09-18T11:27:01.842Z,2024-09-18T11:27:12.046Z,168287,168323
0,com.apple.mobilesafari,bundleID,location,,access,2024-09-18T11:27:54.554Z,2024-09-18T11:28:04.559Z,168471,168505
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T11:31:45.182Z,2024-09-18T11:31:48.596Z,169272,169284
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T11:32:47.255Z,2024-09-18T11:32:47.255Z,169488,169488
0,com.apple.podcasts,bundleID,contacts,,access,2024-09-18T11:33:46.066Z,2024-09-18T11:33:56.296Z,169692,169728
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T11:42:11.378Z,2024-09-18T11:42:21.819Z,171449,171485
0,com.google.Maps,bundleID,location,,access,2024-09-18T11:42:14.329Z,2024-09-18T11:42:24.334Z,171459,171494
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T11:44:29.442Z,2024-09-18T11:44:29.442Z,171929,171929
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T11:44:29.524Z,2024-09-18T11:44:29.716Z,171929,171930
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T11:46:51.476Z,2024-09-18T11:46:51.476Z,172422,172422
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T11:46:51.492Z,2024-09-18T11:47:02.594Z,172422,172461
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T11:48:53.132Z,2024-09-18T11:48:53.132Z,172845,172845
0,com.apple.camera,bundleID,location,,access,2024-09-18T11:48:53.569Z,2024-09-18T11:49:11.145Z,172847,172908
0,com.apple.camera,bundleID,camera,,access,2024-09-18T11:48:53.825Z,2024-09-18T11:48:54.973Z,172848,172852
0,com.apple.camera,bundleID,microphone,,access,2024-09-18T11:48:53.965Z,2024-09-18T11:48:54.974Z,172848,172852
0,com.apple.camera,bundleID,camera,,access,2024-09-18T11:48:55.249Z,2024-09-18T11:49:00.965Z,172853,172872
0,com.apple.camera,bundleID,microphone,,access,2024-09-18T11:48:55.515Z,2024-09-18T11:49:00.965Z,172854,172872
0,com.apple.camera,bundleID,photos,,access,2024-09-18T11:48:59.384Z,2024-09-18T11:49:01.442Z,172867,172874
0,com.apple.MobileSMS,bundleID,photos,,access,2024-09-18T11:49:04.635Z,2024-09-18T11:49:43.694Z,172885,173021
0,com.apple.mobileslideshow,bundleID,photos,,access,2024-09-18T11:49:13.364Z,2024-09-18T11:49:19.918Z,172916,172938
0,com.apple.MobileSMS,bundleID,photos,true,access,2024-09-18T11:49:14.517Z,2024-09-18T11:49:19.918Z,172920,172938
0,com.apple.MobileSMS,bundleID,microphone,,access,2024-09-18T11:49:32.676Z,2024-09-18T11:49:33.740Z,172983,172986
0,com.apple.MobileSMS,bundleID,camera,,access,2024-09-18T11:49:32.725Z,2024-09-18T11:49:33.739Z,172983,172986
0,com.apple.MobileSMS,bundleID,microphone,,access,2024-09-18T11:49:33.973Z,2024-09-18T11:49:38.556Z,172987,173003
0,com.apple.MobileSMS,bundleID,camera,,access,2024-09-18T11:49:34.041Z,2024-09-18T11:49:38.556Z,172987,173003
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T11:49:53.786Z,2024-09-18T11:49:53.786Z,173056,173056
0,com.apple.MobileSMS,bundleID,photos,,access,2024-09-18T11:50:05.515Z,2024-09-18T11:50:14.834Z,173097,173129
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T11:50:05.568Z,2024-09-18T11:53:15.505Z,173097,173757
0,com.apple.MobileSMS,bundleID,microphone,,access,2024-09-18T11:50:40.330Z,2024-09-18T11:50:45.683Z,173218,173236
0,com.apple.MobileSMS,bundleID,camera,,access,2024-09-18T11:50:40.371Z,2024-09-18T11:50:45.772Z,173218,173237
0,com.apple.MobileSMS,bundleID,microphone,,access,2024-09-18T11:51:47.432Z,2024-09-18T11:51:48.591Z,173451,173455
0,com.apple.MobileSMS,bundleID,microphone,,access,2024-09-18T11:53:24.034Z,2024-09-18T11:53:38.468Z,173787,173837
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T11:54:05.275Z,2024-09-18T11:54:24.618Z,173930,173997
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T11:54:25.546Z,2024-09-18T11:54:51.468Z,174001,174091
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T11:55:15.771Z,2024-09-18T11:56:09.304Z,174175,174361
0,com.apple.MobileSMS,bundleID,microphone,,access,2024-09-18T11:55:18.850Z,2024-09-18T11:55:28.513Z,174186,174219
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T11:55:35.257Z,2024-09-18T11:59:06.878Z,174243,174978
0,com.apple.weather,bundleID,location,,access,2024-09-18T11:56:18.464Z,2024-09-18T11:56:37.752Z,174393,174460
0,com.apple.Maps,bundleID,contacts,,access,2024-09-18T11:57:13.749Z,2024-09-18T11:58:22.695Z,174585,174825
0,com.apple.Maps,bundleID,location,,access,2024-09-18T11:57:14.021Z,2024-09-18T11:57:29.555Z,174586,174640
0,com.apple.VoiceMemos,bundleID,location,,access,2024-09-18T11:57:36.305Z,2024-09-18T11:58:02.284Z,174664,174754
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T11:57:47.451Z,2024-09-18T11:57:57.036Z,174702,174736
0,com.apple.MobileSMS,bundleID,photos,,access,2024-09-18T11:58:00.212Z,2024-09-18T11:58:13.433Z,174747,174793
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T11:58:13.090Z,2024-09-18T11:58:13.433Z,174792,174793
0,ph.telegra.Telegraph,bundleID,contacts,,access,2024-09-18T11:58:13.969Z,2024-09-18T11:59:28.976Z,174795,175055
0,com.apple.MobileSMS,bundleID,photos,,access,2024-09-18T11:58:18.095Z,2024-09-18T11:58:21.208Z,174809,174820
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T11:58:18.095Z,2024-09-18T11:58:21.208Z,174809,174820
0,com.apple.VoiceMemos,bundleID,location,,access,2024-09-18T11:58:20.312Z,2024-09-18T11:58:40.597Z,174817,174887
0,ph.telegra.Telegraph,bundleID,photos,,access,2024-09-18T11:58:33.816Z,2024-09-18T11:59:52.222Z,174864,175136
0,ph.telegra.Telegraph,bundleID,photos,,access,2024-09-18T11:58:33.859Z,2024-09-18T11:59:14.626Z,174864,175005
0,ph.telegra.Telegraph,bundleID,camera,,access,2024-09-18T11:58:34.553Z,2024-09-18T11:58:39.163Z,174866,174882
0,ph.telegra.Telegraph,bundleID,camera,,access,2024-09-18T11:58:40.186Z,2024-09-18T11:58:41.316Z,174886,174890
0,com.burbn.instagram,bundleID,location,,access,2024-09-18T11:58:55.206Z,2024-09-18T11:59:05.728Z,174938,174974
0,com.apple.MobileSMS,bundleID,photos,,access,2024-09-18T11:59:50.395Z,2024-09-18T11:59:50.396Z,175130,175130
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T11:59:50.396Z,2024-09-18T11:59:50.396Z,175130,175130
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T11:59:50.495Z,2024-09-18T12:06:26.416Z,175130,176506
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T12:05:18.813Z,2024-09-18T12:05:47.731Z,176271,176372
0,net.whatsapp.WhatsApp,bundleID,photos,,access,2024-09-18T12:05:48.608Z,2024-09-18T12:07:00.796Z,176375,176626
0,net.whatsapp.WhatsApp,bundleID,photos,,access,2024-09-18T12:05:49.829Z,2024-09-18T12:06:08.292Z,176379,176443
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T12:08:13.589Z,2024-09-18T12:09:34.241Z,176879,177159
0,com.burbn.instagram,bundleID,location,,access,2024-09-18T12:08:21.558Z,2024-09-18T12:08:37.315Z,176906,176961
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T12:13:55.606Z,2024-09-18T12:15:42.370Z,178068,178439
0,net.whatsapp.WhatsApp,bundleID,photos,,access,2024-09-18T12:13:57.408Z,2024-09-18T12:13:57.408Z,178074,178074
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T12:35:11.588Z,2024-09-18T12:37:58.136Z,182503,183082
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T12:36:33.005Z,2024-09-18T12:36:38.064Z,182786,182803
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T12:36:33.609Z,2024-09-18T12:36:34.366Z,182788,182790
0,com.burbn.instagram,bundleID,location,,access,2024-09-18T12:36:36.169Z,2024-09-18T12:36:46.167Z,182797,182831
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T12:36:50.536Z,2024-09-18T12:39:14.724Z,182847,183348
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T12:43:34.012Z,2024-09-18T12:45:43.428Z,184249,184699
0,com.apple.MobileSMS,bundleID,photos,,access,2024-09-18T12:46:04.332Z,2024-09-18T12:46:14.498Z,184771,184807
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T12:53:43.429Z,2024-09-18T12:56:21.730Z,186367,186917
0,com.apple.mobileslideshow,bundleID,contacts,,access,2024-09-18T13:08:31.248Z,2024-09-18T13:12:00.002Z,189453,190179
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T13:33:58.590Z,2024-09-18T13:36:43.462Z,194762,195335
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T13:37:12.897Z,2024-09-18T13:40:36.339Z,195437,196144
0,com.apple.weather,bundleID,location,,access,2024-09-18T13:41:29.103Z,2024-09-18T13:41:40.185Z,196328,196366
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T13:42:13.864Z,2024-09-18T13:44:50.767Z,196483,197029
0,com.apple.MobileAddressBook,bundleID,contacts,,access,2024-09-18T13:51:14.723Z,2024-09-18T13:51:20.294Z,198363,198383
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T14:02:12.601Z,2024-09-18T14:07:53.133Z,200650,201834
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T14:07:54.198Z,2024-09-18T14:09:40.885Z,201837,202208
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T14:23:49.029Z,2024-09-18T14:25:05.066Z,205156,205420
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T14:34:11.371Z,2024-09-18T14:37:45.532Z,207319,208064
0,com.apple.weather,bundleID,location,,access,2024-09-18T14:40:44.661Z,2024-09-18T14:41:18.216Z,208686,208803
0,com.apple.weather,bundleID,location,,access,2024-09-18T14:44:13.841Z,2024-09-18T14:44:23.842Z,209413,209448
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T14:48:19.014Z,2024-09-18T14:55:11.637Z,210266,211700
0,com.apple.weather,bundleID,location,,access,2024-09-18T14:56:41.770Z,2024-09-18T14:56:53.349Z,212013,212053
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T14:56:50.125Z,2024-09-18T14:58:15.374Z,212042,212338
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T14:58:15.417Z,2024-09-18T14:59:56.107Z,212339,212688
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T15:12:58.267Z,2024-09-18T15:15:07.086Z,215407,215855
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T15:15:13.586Z,2024-09-18T15:21:07.124Z,215877,217106
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T15:21:07.191Z,2024-09-18T15:31:55.144Z,217107,219359
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T15:31:04.834Z,2024-09-18T15:31:10.007Z,219184,219202
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T15:31:17.783Z,2024-09-18T15:31:19.456Z,219229,219235
0,com.apple.weather,bundleID,location,,access,2024-09-18T15:31:20.571Z,2024-09-18T15:31:32.022Z,219239,219278
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T15:31:24.008Z,2024-09-18T15:32:28.561Z,219251,219475
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T15:35:05.315Z,2024-09-18T15:38:44.066Z,220020,220780
0,com.apple.mobilephone,bundleID,contacts,,access,2024-09-18T15:41:12.915Z,2024-09-18T15:42:27.822Z,221297,221558
0,com.apple.mobilephone,bundleID,contacts,,access,2024-09-18T15:41:13.174Z,2024-09-18T15:42:23.726Z,221298,221544
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T15:42:41.867Z,2024-09-18T15:43:58.615Z,221607,221873
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T15:49:45.336Z,2024-09-18T15:51:53.059Z,223079,223522
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T15:50:23.105Z,2024-09-18T15:51:38.318Z,223210,223471
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T15:50:38.012Z,2024-09-18T15:51:51.508Z,223262,223517
0,com.apple.mobilecal,bundleID,contacts,,access,2024-09-18T15:50:38.012Z,2024-09-18T15:51:53.052Z,223262,223522
0,com.apple.mobilecal,bundleID,contacts,,access,2024-09-18T15:50:38.012Z,2024-09-18T15:51:38.146Z,223262,223471
0,com.apple.MobileAddressBook,bundleID,contacts,,access,2024-09-18T15:50:38.712Z,2024-09-18T15:51:41.696Z,223264,223483
0,com.apple.Fitness,bundleID,contacts,,access,2024-09-18T15:50:41.211Z,2024-09-18T15:51:53.334Z,223273,223523
0,net.whatsapp.WhatsApp,bundleID,contacts,,access,2024-09-18T15:52:22.240Z,2024-09-18T15:53:38.210Z,223624,223888
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T15:55:04.147Z,2024-09-18T15:55:07.632Z,224187,224199
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T15:55:04.304Z,2024-09-18T15:56:49.538Z,224187,224553
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T15:55:21.908Z,2024-09-18T15:55:21.911Z,224248,224248
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T15:55:21.917Z,2024-09-18T15:55:25.424Z,224248,224261
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T15:55:34.310Z,2024-09-18T15:55:34.312Z,224291,224292
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T15:55:34.319Z,2024-09-18T15:55:37.823Z,224292,224304
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T15:56:12.799Z,2024-09-18T15:56:13.385Z,224425,224427
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T15:56:12.873Z,2024-09-18T15:56:12.873Z,224426,224426
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T15:56:12.949Z,2024-09-18T15:56:18.215Z,224426,224444
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T15:58:57.337Z,2024-09-18T15:58:57.337Z,224997,224997
0,com.apple.Maps,bundleID,location,,access,2024-09-18T15:59:00.223Z,2024-09-18T15:59:19.271Z,225007,225073
0,com.apple.Maps,bundleID,contacts,,access,2024-09-18T15:59:00.372Z,2024-09-18T16:00:18.751Z,225008,225280
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T16:00:37.416Z,2024-09-18T16:00:37.416Z,225345,225345
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T16:00:37.629Z,2024-09-18T16:01:57.213Z,225346,225622
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T16:00:37.718Z,2024-09-18T16:00:37.718Z,225346,225346
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T16:00:37.872Z,2024-09-18T16:02:29.189Z,225347,225734
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T16:00:38.479Z,2024-09-18T16:01:17.938Z,225349,225486
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T16:00:38.931Z,2024-09-18T16:00:39.240Z,225350,225351
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T16:00:39.171Z,2024-09-18T16:03:56.218Z,225351,226036
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T16:00:39.652Z,2024-09-18T16:00:45.998Z,225353,225375
0,com.apple.podcasts,bundleID,contacts,,access,2024-09-18T16:00:41.202Z,2024-09-18T16:00:51.447Z,225358,225394
0,com.apple.podcasts,bundleID,mediaLibrary,,access,2024-09-18T16:00:41.844Z,2024-09-18T16:00:51.447Z,225360,225394
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T16:00:46.010Z,2024-09-18T16:01:17.913Z,225375,225486
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T16:00:55.747Z,2024-09-18T16:00:55.780Z,225409,225409
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T16:00:55.785Z,2024-09-18T16:00:55.934Z,225409,225409
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T16:01:01.648Z,2024-09-18T16:01:01.649Z,225429,225429
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T16:01:17.948Z,2024-09-18T16:22:28.745Z,225486,229903
0,com.google.Maps,bundleID,location,,access,2024-09-18T16:01:25.589Z,2024-09-18T16:01:48.271Z,225512,225591
0,com.google.Maps,bundleID,location,,access,2024-09-18T16:01:51.027Z,2024-09-18T16:02:21.177Z,225601,225706
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T16:02:41.152Z,2024-09-18T16:03:42.378Z,225775,225988
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T16:03:01.526Z,2024-09-18T16:03:14.949Z,225846,225893
0,com.google.Maps,bundleID,location,,access,2024-09-18T16:03:13.090Z,2024-09-18T16:03:33.091Z,225886,225956
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T16:03:18.767Z,2024-09-18T16:04:26.086Z,225906,226140
0,com.apple.Bridge,bundleID,photos,,access,2024-09-18T16:03:43.826Z,2024-09-18T16:04:44.066Z,225993,226202
0,com.google.Maps,bundleID,location,,access,2024-09-18T16:03:55.922Z,2024-09-18T16:04:15.127Z,226035,226102
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T16:04:23.234Z,2024-09-18T16:04:23.879Z,226130,226132
0,com.apple.Maps,bundleID,location,,access,2024-09-18T16:04:23.415Z,2024-09-18T16:04:38.686Z,226131,226184
0,com.google.Maps,bundleID,location,,access,2024-09-18T16:04:23.505Z,2024-09-18T16:04:35.018Z,226131,226171
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T16:04:24.610Z,2024-09-18T16:04:24.625Z,226135,226135
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T16:04:24.633Z,2024-09-18T16:04:24.713Z,226135,226135
0,com.apple.weather,bundleID,location,,access,2024-09-18T16:04:24.709Z,2024-09-18T16:04:41.732Z,226135,226194
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T16:04:26.814Z,2024-09-18T16:04:26.814Z,226142,226142
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T16:04:26.828Z,2024-09-18T16:04:30.616Z,226142,226156
0,com.apple.Maps,bundleID,location,,access,2024-09-18T16:04:43.510Z,2024-09-18T16:04:53.489Z,226200,226235
0,com.google.Maps,bundleID,location,,access,2024-09-18T16:04:50.095Z,2024-09-18T16:05:10.078Z,226223,226293
0,com.google.Maps,bundleID,location,,access,2024-09-18T16:05:13.101Z,2024-09-18T16:05:33.103Z,226303,226373
0,com.apple.weather,bundleID,location,,access,2024-09-18T16:05:15.090Z,2024-09-18T16:05:25.092Z,226310,226345
0,com.apple.Maps,bundleID,location,,access,2024-09-18T16:05:44.023Z,2024-09-18T16:06:04.231Z,226411,226481
0,com.google.Maps,bundleID,location,,access,2024-09-18T16:05:54.201Z,2024-09-18T16:06:25.081Z,226446,226553
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T16:06:10.337Z,2024-09-18T16:08:45.380Z,226502,227041
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T16:06:10.358Z,2024-09-18T16:08:58.294Z,226502,227086
0,com.google.Maps,bundleID,location,,access,2024-09-18T16:06:44.094Z,2024-09-18T16:07:18.092Z,226620,226738
0,com.google.Maps,bundleID,location,,access,2024-09-18T16:07:58.106Z,2024-09-18T16:08:18.100Z,226877,226946
0,com.google.Maps,bundleID,location,,access,2024-09-18T16:08:22.107Z,2024-09-18T16:08:52.179Z,226960,227065
0,com.apple.weather,bundleID,location,,access,2024-09-18T16:08:44.939Z,2024-09-18T16:08:56.743Z,227040,227081
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T16:08:47.842Z,2024-09-18T16:08:53.375Z,227050,227069
0,com.google.Maps,bundleID,location,,access,2024-09-18T16:08:56.168Z,2024-09-18T16:09:16.095Z,227079,227148
